551	[CLS]Reporting on Host Country Relations With Communist Countries[SEP] RS/ R  L REP AF ARA  to  EUR/  s EA NE A CU  3  INR P IO  L F BO Al D  IS SY  S/IL SCI  A G R COM  10 PR B INT  LAB TAR TR XM B  AIR  $ ARMY NAVY  10 OSD  3y  USI A  10 NS A  .3 CIA DOT  >  STR HEW  7  SUGGESTED DISTRIBUTION  Droffed  USIS : HDaniel DEPARTMENT OF STATE  Original to be Filed in  HANDLING INDICATOR  TO Department of Sta£e  INFO : AMCONStifc RIO^E JAJ5KIR0 X  mP^lA\*~ t'S D^TE: Member 19, 1973  Reporting on ftfcst Qp^ntrvol^e laid oris  with Communist Cpjintri^p  REF : CERP 0002: A-6fccW, 1$) August, 1973 DEPT PASS: J>*  FROM :AMEMBASSY  SUBJECT  r ^s*4 ~i  Part I - Appraisal of Politico-Sconomic Relations  A. Political  The Brazilian Government is staunchly anti-Communist  and pro-Western oriented and there is no reason to be­ lieve that the country will not continue as such under  the new administration. Relations between the Brazilian  government and the Soviets in Brazil can be described  as diplomatically correct, but rather distant. The  military have little contact with the Soviets; there  is no Soviet military aid to Brazil, nor are there any  military technicians in Brazil. Foreign Ministry con­ tacts appear to be mainly those required by protocol.  Brazilian officials do engage in occasional petty  harassment of the Soviets by arbitrarily delaying or  denying visas, holding up items in customs, destroying  incoming printed matter, and other similar actions. In  August 1973, the President of Brazil and the Soviet  Ambassador held, what is described as the longest talk  between a Soviet Ambassador and a Brazilian President  since the reestabUshnent of diplomatic relations in 19&1.  The Soviet Ambassador discussed his country's policy  of rapprochement with the West and the need for im­ proved political and economic relations between the  Soviet Union and Brazil. Also in August, discussions  xvere held in Brasilia between Foreign Ministry officials  and the Chief, Latin American Division, Soviet Ministry o  CD  CONFIDENTIAL  DS-32  POL/R:. JEdgette  "MrTohriRon Drafting Date: Phone No.:  14NOV73 268 Contents and Classification App  ADCM Hans Tuch  USIS :FCof fey* C learances  POL: LPf le POL/R: §Gibson ECON: FVaznau [SEP]GENERAL REPORTS & STATISTICSBRAZ01/01/1970[CLS]
552	[CLS]Brazil: A Latin American Biplomatic Offensive[SEP] SECRET/NO FOREIGN DISSEM RARN-10  3 INTELLIGENCE NOTE  BUREAU OF INTELLIGENCE AND RESEARCH  S?4TES  March 25, 1971  BRAZIL: A LATIN AMERICAN BIPLOMATIC OFFENSIVE  On March 22 Peruvian Foreign Minister Edgardo MERCADO Jarrin  began an official visit to Brazil, the first of a series of planned  diplomatic visits between Brazil and other Latin American countries  this year.* This Brazilian initiative reflects Brazilian concern over  what they see as (1) the emergence of a Marxist Chile and (2) the  hemispheric "power vacuum" caused by the United States' low profile.  Even more, it reflects Brazil's growing Latin American interests,  anchored in rapidly expanding trade, and in an identity of policies on ^"\^  such issues as territorial sea claims. It further illustrates the >^ ^  propensity of Brazil, as well as other larger Latin American states,  engage in their own regional adaptation of "power politics". i| ^  ^ 1< - * In addition to Mercado, the foreign ministers of Colombia, Panama, ~VJ . >^  Argentina, Ecuador and Venezuela have been officially invited to -\ ^> M  Brazil, according to press reports. Brazilian Foreign Minister I  Gibson Barbosa will also visit a number of Latin American countries «v,  this year, beginning with a visit in early May to Asuncion. From |  outside the hemisphere, Brazil has invited the Spanish and  Portugese Foreign Ministers. Brazil's strategic interests. Brazil traditionally has had a  'rather aloof and insular relationship toward Latin American countries  3  This report was produced by the Bureau  of Intelligence and Research. Aside from  normal substantive exchange with other  agencies at the working level, it has not  been coordinated elsewhere. SECRET/NO FOREIGN DISSEM GBOU? 1  Excluded from automatic  downgrading and  declassification [SEP]GENERAL POLICY. BACKGROUND.BRAZ04/01/1970[CLS]
553	[CLS]Monthly Trends Report - March 1971[SEP] DEPT. DISTRIBUTION  O-Oita I1J/AC TION  RS/R  / DEPARTMENT OF STATE  Original to be Filed in Decentralized Files. FILE DESIGNATION  3 CONFIDENTIAL A-140  HANDLING INDICATOR  JO teat i  COM  3  AIR ARMY  s~ NAVY  -3t  10 /6 AfSC  SUGGESTED DISTRIBUTION  Director  Dpty. D.  Ast. D.D.  Dpty. D.  FolVo fl^  POST ROUTING  Action Taken:  Date: TO  INFO  FROM  SUBJECT  REF DEPARTMEf^STATE  INTER-AMERICAN AFFAIRS Department of State  Amembassy BRASILIA  APR 14 W1  Amembassy RIO DE JANEIRO DATE: April 2, 1971  Monthly Trends Report - March 1971  r1. Atmosphere of Optimism  An atmosphere of optimism appears to pervade the  major cities of Brazil today. There is still some hang­ over from the nationalistic euphoria which surrounded  Brazil's victory in international soccer competition.  To this has been added a widespread belief that the country  is making significant economic strides. Many Brazilians  are impressed with the nation's healthy rate of growth  and the material signs of progress on all sides. A  surprisingly broad group of urban Brazilians are par­ ticipating in the stock market boom and are talking al­ most as much about their personal gains in the Rio and  Sao Paulo markets as about soccer games. Supporters of  the government are interpreting the record breaking bull  market as a reflection not only of confidence in the  country's economy but also of tacit approval of the  government's political stance. Few people seem even to  consider the effect which a correction in the largely  speculative market could have.  The optimism regarding the future was given a boost  by the aura surrounding the inauguration of the 22 new  State governors on March 15, and by the celebration  activities on the 7th Anniversary of the Revolution on  March 31. The new governors all stressed development  CONFIDENTIAL  Initials For Department Use Only  CM In • 0"'  Drafted by:  POL: Young: Kohrii^ a'evv6LS_Lksk: vrs Drafting Date: Phone No.:  3-31-71 Contents issification Ap^Roved by:  POLrSLo^  C learances:  DCM:Minister Boonstra ECONrPFitzgeral  ft U. S. GOVERNMENT PRINTING OFFICE : 1966 O - 202-219 (258) [SEP]GENERAL REPORTS & STATISTICSBRAZ01/01/1971[CLS]
554	[CLS]Biographic Reporting[SEP] ORIGIN/ACTION  RKj/R jREP A DEPARTMENT OF STATE  FOR RM USE ONLY  6  s  3  10. 3 A-k LIMITED OFFICIAL USE AIR POUCH  HANDLING INDICATOR  TO  INFO DEPARTMENT OF STATE  RIO DE JANEIRO JtlVtU  r£fl 3 7 03 AH jbi0  FROM AMEMBASSY BRASILIA DATE: January 29, 1970  SUBJECT : Biographic Reporting  REF 11 FAM 332.5  1. Enclosed are recent photographs of some prominent Brazilian politicians:  Senator Oscar Passos (MDB-Acre), President of the MDB; Deputy Rondon Pacheco  (ARENA-Minas Gerais), President of ARENA and the leading candidate for the  governorship of Minas Gerais; Antonio Carlos Magalhaes, a Federal Deputy  (ARENA-Bahia) and the current mayor of Salvador who is the leading candidate  for the governorship of Bahia; Senator Ney Braga (ARENA-Parana) a leading  candidate for the governorship of Parana; Deputy Geraldo Freire (ARENA-Minas  Gerais), who will become President of the Chamber of Deputies when Congress  begins its next session at the end of March and a possible choice for the  governorship of Minas Gerais; Deputy Raimundo Padilha (ARENA-Rio de Janeiro),  who will be the Majority Leader in the Chamber of Deputies during the next  congressional session and is a possible candidate for the governorship of  Rio de Janeiro; and Deputy Tarso Dutra (ARENA-Rio Grande do Sul), Minister  of Education and Culture in the Costa e Silva administration and a candidate  for the governorship of Rio Grande do Sul.  2. Please note that the photograph which accompanies the report on  tfiaimuMo Padilha in the Biographic Handbook is not a good likeness of the  iSian tcrlay.  UitO  LU  I—  £  LU  Q OS  2 LOW  —>  —ice  ex.  if  Drafted b Enclosure:  1. As stated above.  I_  rq>RM J IHF./CS/BB n£p noted  Exempted from Automatic Decontrol  LIMITED OFFICIAL USE J  FOR DEPT. USE ONLY  • °»t  Contents and Classification Approved by:  POL/WYoung Sijfy POL/AWat s on/md/l/2 9/70  Clearances:  DECLASSIFIED  Authority UNDOES [SEP]PEOPLE. BIOGRAPHIC DATA.BRAZ01/01/1970[CLS]
555	[CLS]Northeast Brazil Regional Development Study Group [SEP] ^VtfNT Op  INDICATE:  r~l COLLECT  •euAnee TO  T LIMITED OFFICIAL USE  Classificati on  Department of State CU^f(uS) b~ &t**/  TELEGRAM - '  DISTRIBUTION  ACTION: Amconsul RECIFE ~i  INFO! Amembassy RIO DE JANEIRO  Amembassy TOKYO  STATE  SUBJECT• Northeast Brazil Regional Development  Study Group  REF! Tokyo 3960  Embassy Tokyo recommendations contained ^eftol  consistent with USG-GOJ policy and in best interest  Brazilian Study Group, We anticipate that Japanese  would be receptive to Brazilian request for  arrangements.  END  TROGERSj  J V X  DRAFTED BY;  EA/J:REFfi!tts :esr DRAFTING DATE  6-3-70 TEL. EXT.  23152 APPROVED BY:  EA/J - Richard B. Finn  C 1_ EARANCES:  ARA/BR - Mr. Sc  FORM  4 - 68 LIMITED OFFICIAL USE  Classification  DS-322 [SEP]VISITS. MEETINGS.BRAZ01/01/1970[CLS]
556	[CLS]Roberto Campos and Delfim Neto Invited to Major U.S. Business Conference [SEP] DEPT. DISTRIBUTION  ORIGIN/  RM/ R  / REP  ; AF ARA  EUR FE NEA CU  IN R E P IO  L F BO AID  fS  AGR COM /o FRB INT  LA B TAR TR XMB  AIR ARMY NAVY  * OSD  USI A NS A CIA i DEPARTMENT OF STATE  Original to be Filed in Decentralized Files. XR-TP 3 lis6"0  FILE DESIGNATION  UNCLASSIFIED CA-3554  HANDLING INDICATOR  TO Amembassy, Brasilia  Amembassy, Rio de Janeiro  Jut 23 4wflWl  FROM  SUBJECT :  REF : Department of State DATE:  Roberto Campos and Delfim Neto Invited  to Major U. S. Business Conference  r  SUGGESTED DISTRIBUTION  TO: Action Info. Initials  iMB/  'O  >CM  •OL  ICON  :ONS  .DM  ,ID  SIS  ILE  ction Taken: The New York City office of the American Management Association  informed the Department today that it has scheduled a two-day  conference on Brazil for November 15-l6, 1971- The event is  directed toward informing participants of trade and investment  opportunities in Brazil and specifically of their tax and  financing aspects. Lincoln Gordon, among other authorities  on the country, will appear on the program. The sponsoring  office wants the Embassy to be aware that it has invited Roberto  Campos, currently of the Banco do Brazil, and Delfim Neto,  Minister of Finance, to participate in the event. A brochure  describing the conference should be available within a week and  will be forwarded to the Embassy.  ROGERS  o o -o  S3  I VO  IV)  ro o  9  litlals:  Drafted by: ORM  11D-64DS-UNCLASSIFIED  C learances: ARA/ER rCWReynolds L^^ftm^TJate:  7/29/71 PTione'rloTT  212kk TonTents^and Classification Approved hm.  .iRA/IA/BR - Ri chart^Lilj/ncott [SEP]VISITS. MEETINGS.BRAZ01/01/1971[CLS]
557	[CLS]Finch Presidential Mission - Summary of Conversation with President Lanusse [SEP] Department of State TELEGRAM  SECRET 604  PAGE 01 RIO DE 07757 221203Z  2]  ACTION SS-25  INFO OoT-01 SSO-00 CCO-00 FlLE-01 /027 W  OR 221025Z NOV 71  FM AMCONUSUL RIO DE JANEIRO  TO SECSTATE WASHDC IMMEDIATE 3095  WHITE HOUSE WASHDC IMMEDIATE  INFO AMEMBASSY BUENOS AIRES  SEC R E T RIO DE JANEIRO 7757  EXDIS 020564  \ \J  FINTO 63  SUBjl FINCH PRESIDENTIAL MISSION - SUMMARY OF^  CONVERSATION WITH PRESIDENT LANUSSE  !• CONSELLOR FINCH MET AGAIN WITHARGENTINA'S PRESIDENT  LANUSSE ON THE PRESIDENTIAL YACHT THE AFTERNNON OF  NOVEMBER \7• THE CONVERSATION LASTED OVER AN HOUR.  ALSO PRESENT WERE FOREIGN MINISTER PABLO PARDO* SOCIAL  WELFARE MINISTER MANRIQUE* BRIGADIER EZEQUlEL MART INEZ*  JUSTICE MINISTER BRUNO QUIJANO, AND AMBASSADOR EDUARDO  PARDO. AMERICANS INCLUDED ASSISTANT SECRETARY MEYER  AND AMBASSADOR LODGE. HEREWITH A SUMMARY OF THE MAJOR  POINTS COVERED BY LANUSSE IN A TOUR D'HORJZON.  2- CHILEl PRESIDENT LANUSSE SAID THAT HIS CONTACTS  WITH ALLENDE HAD BEEN CORDIAL AND THAT HE IS AN  EASY MAN TO TALK WITH, HOWEVER* HE SAID CONDITIONS IN  CHILE ARE BAD AND THERE IS NOT ENOUQHT FOOD TO SUPPLY  THE; PEOPLE• DURING HIS MEETING WITH ALLENDE* THE  LATTER EXPRESSED GREAT APPREHENSION OVER THE.US REACTION  TO THE COPPER SITUATIONS. HE F E A R E D BOTH PUNITIVE ACTIONS  THE: PART OF: THE US GOVERNMENT* AND THE REACTION OF PUBLIC  OPINION IN THE US WHICH HAS BEEN I NFLA MFD BY THE US PRESS.  ALSO EXPRESSED CONCERN ABOUT SUBVERSION  IN CHILE AND ITS POSSIBLE THREAT TO HIS GOVERNMENT.  HE REPORTED TO PRCS J QCNT LANUSSE THAT CLANDESTINE ON  HE  NOT TO BE REPRODUCED WITHOUT THEWJtWORIZATION OF THE EXECUTIVE SECRETARY [SEP]VISITS. MEETINGS.BRAZ09/01/1971[CLS]
558	[CLS]Telegram (Brasilia 2683)[SEP] Department of State TELEGRAM  LIMITED OFFICIAL USE 351 ^  PAGE 0) BRASIL 02683 2V1846Z  44 ^  ACTION ARA-16 s- /Or* r- INFO OCT-01 RSR-01 CIAE-00 DODE-00 PM-06 H-02 INR-06 L-03 >"  NSAE-00 NSC-10 P-03 RSC«01 PRS-01 SS-14 USIA-12 AlD-20  OMB-01 /097 W V  008368 I 1  R 241745Z JUL 72 V, V  FM AMEMBASSY BRASILIA j. <>0  TO SECsTATE WASHDC 4*59 T ,  INFO AMEMBASSY BUENOS AIRES lA*  AMEMBASSY CARACAS X  AMEMRASSY MEXICO CITY \J  AMEMBASSY SANTIAGO jo  LIMITED OFFICIAL USE BRASILIA 2683  SUBJi BRAZILIAN PRESS REPORTS AMBASSADOR'S REMARKS  |. JORNAL DO BRASIL OF JULY ?3 QUOTED AMBASSADOR IN ANSWER  TO QUESTION ON PRESIDENT NIVON'S STATEMENT/ "AS GOES BRAZIL*  SO GOES THE REST OF LATIN AMERICA*" AS FOLLOwSl "IT IS AN  INCONTESTABLE FACT THAT BRAZIL REPRESENTS MORE THAN ONE-HALF  OF LATIN AMERICAN BY ITS TERRITORY/ ITS ECONOMIC POTENTIAL AND  ITS ENORMOUS POPULATION. HOW CAN ONE THEN IGNORE THAT THE  DESTINIES OF THIS COUNTY HAVE A DECISIVE INFLUENCE ON ALL  THE CONTINENT?"  2. AMBASSADOR ACTUALLY STATEDl "PRESIDENT NIXON/ IN PRO­ POSING A TOAST TO HIS ESTEEMED GUEST/ THE PRESIDENT OF BRAZIL/  WAS REFERRINQ'TO THE IMPORTANCE OF BRAZIL IN THE HEMISPHERE  WHICH OBVIOUSLY IS GREAT/ SINCE BRAZIL CONSTITUTES ALMOST  HALF THE LAND AREA AND POPULATION OF SOUTH AMERICA AND HAS  VERY GREAT ECONOMIC POTENTIAL* THIS/ OF COURSE/ WAS NOT INTENDED  TO MINIMIZE THE IMP09TANCE OF OTHER COUNTRIES."  3. AMBASSADOR ALSO MISQUOTED IN OTHER RESPECTS BUT ON MINOR  POINTS WHICH SHOULD CREATE NO PROBLEM, ON THE WHOLE* ARTICLE  WAS VERY FAVORABLE AND WE BELIEVE IT WOULD NOT BE USEFUL TO  REQUEST CLARIFICATION OR RECTIFICATION. AGDS SIX MONTHS. ROUNTREE.  LIMITED OFFICIAL USE [SEP]VISITS. MEETINGS.BRAZ01/01/1972[CLS]
559	[CLS]Telegram (Brasilia 551)[SEP] ^TES Of Department of itate TELEGRAM  LIMITED OFFICIAL USE  PAGE 0! BRAS IL 00551 192118Z  91  ACTION ARA-20  INFO OCT-0J CIAE-00 OODE-00 PM»05 H*02 lNR-08^L-04  SS»20 USIA-12 NSC-10 P-03 RSC.01 PRS-0  P< R 191945Z NOV 70  FM AMEMBASSY BRASILIA  TO SECSTATE WASHDC PRIORITY 1614  INFO AMEMBASSY RIO DE JANEIRO  AMCONGEN SAO PAULO  AMCONSUL RECIFE!  CINCSO  LIMITED OFFICIAL USE BRASILIA 551  SUBJECT I COMMENTS: ON LEGISLATIVE ELECTIONS:  I* LATEST RESULTS CONTINUE TO INDICATE OVER­ WHELMING ARENA VICTORY IN CONGRESSIONAL AND  STATE ASSEMBLY ELECTIONS* IN STATEMENT TO  PRESS SENATOR OSCAR PASSOS* MDB NATIONAL  PRESIDENT* HIMSELF DEFEATED IN HIS BID FOR  RE-ELECTION* DECLARED THAT GIVEN INVIABILITY  OF OPPOSITION BRAZIL WAS PRACTICALLY UNDER  DE FACTO ONE PARTY REGIME. PASSOS ATTRIBUTED  DEFEAT iNi PART:TO PRESSURE FROM STATE AND  FEDERAL EXECUTIVE1 WHICH MOBILIZED GOVERNMENT  RESOURCES TO ASSURE: ARENA VICTORY* HE ALSO  ADMITS THAT MDB PLATFORM OF POLITICAL ISSUES*  • MET LITTLE RECEPTIVITY. PASSOS  LARGE NUMBER BLANKi AND NULL:  PEOPLE: ALIENATED' FROM POLITICAL1  SURPRISINGLY* ARENA PRESIDENT  ATTRIBUTED' THE RESULTS To THE NSAE-00  V088 W  END OF: IA«5 ETC  ALSO:NOTED THAT  VOTES INDICATED  PROCESSES. NOT  RONDON PACHECO  GOVERNMENT'S DEVELOPMENT  POPULARITYo PROGRAM AND: MEDICI»S  ft» IN WIS COLUMN NOV. |9> CARLOS CASTELLO BRANCO  OP THE JORNALi 00 BRASIL^ SAYS' BRAZIL IS: UNDERGOING  LIMITED OFFICIAL USE [SEP]Membership. Leaders.BRAZ04/01/1970[CLS]
560	[CLS]GOB Foreign Policy under Medici[SEP] ORKjtN/AC TION A DEPARTMENT OF STATE  &3 is © IB & BQ  Original to be Filed in Decentralized Files. 1  FILE DESIGNATION z  5 AID  ia- AUJ__ 4.  NA V  3^  3 6  SUGGESTEDD BUTION  POST ROUTINg,  TO:  • MB/  •o  -DM  ID  ISIS  ILE Action info. Initials  Action Taken: CONFIDENTIAL k-k21  HANDLING INDICATOR  TO  r-->  c • : Department of State  DEPT PASS: ALL ARA DIPLOMATIC POSTS  INFO: BRASILIA, RECIFE, SAO PAULO, USCINCflO FO&;k)LAD~  FROM : Amembassy RIO DE JANEIRO  SUBJECT : GOB Foreign Policy Under Medici DATE : iSepti 18, 1970  REF : RIO A-369, Aug. 7, RIO A-39o, Aug. 28, 1970  ' INTRODUCTION: Reference airgram A-369 was an in-depth analysis  oTthT overall political attitudes of the Medici Administration  based on the evidence accumulated in the words and deeds of the  GOB during its nine months in power. The principal emphasis of  the analysis was on internal political affairs. Reference airgram  A-398 was a companion description of recent trends in US-Brazil  relations, particularly an evolution we perceive in both nations'  appraisal of the conditions of the bilateral relationship. This  airgram is an attempt to complete the picture by describing and  commenting on the Medici Government1s attitude and performance  during the same period in the overall conduct of its foreign  relations.  SUMMARY: In the nine months that General Emxlio Garrastazu Medici  has "been in power the GOB has issued enough statements and more  importantly taken sufficient specific actions for a discernible  policy direction to be observed which we might identify as a  "Medici foreign policy. " It is premature to state categorically ;  that it adds up to a "new" policy, but the evidence to date  indicates a certain change, at least in emphasis, from the over  all policies of the President's immediate predecessors. This  shift, while significant, has not brought about a complete over  haul in the day-to-day conduct of Brazil's foreign relations.  Perhaps the- best evidence of this is GOB policy toward its  immediate neighuuris. This remains very much the same as it was  under previous governments — that is, adherence to the tradi­ tional principles of non-intervention and the maintenance of  friendly relations. o o  I  CO  CONFIDENTIAL For D.^pqrlm.nt Us. Only  • In r~l Out  Cleoroneetl ______  DA0:Col. Maura; USIS  SCIATT tJMowinckel; .  hyson,Jr., reL/R:D^lip DrortingTJate:  P/-6/70 Phone No.:  MILGP: Cpx. :0N: RBloo: Contents and cation Approvpd by:  CHARGE: CABoonstra //(''kt.  3? Brasilia: SL^^draft) [SEP]GOVERNMENTBRAZ06/05/1970[CLS]
561	[CLS]President Medici's Formal Message to National Congress on March 31, 1970[SEP] ORIGIN 'ACTION  nfaf R  It REP A F  A R A EUR FE  N E A CU INR>£  4 P IO  L F BO AID  r  AGR  /O COM  /() FRB  3  INT LAB TAR  TR XM B AIR  ARMY  \L CIA  /«» NA^Y  A  OSD U SI A  ft NSA  3  > 3±  s cc  CO o. I o  >- CL o o DEPARTMENT OF STATE  /J7  FOR RM USE ONLY  A-15 imCLASSIFIED  HANDLING INDICATOR  TO  FROM  REF Department of State  AmEmbassy RIO DE JANEIRO  AmEmbassy BRASILIA knii 'f2.es  DATE:'April 13, 1970 r ^ftfi  SUBJECT : President Medici's Formal Message to National Cftfe^e^s&t^  on March 31, 1970 ^^*C^oflO  ~i  The Embassy is submitting three copies of President Medici's formal  "Message to the National Congress" on the occasion of the opening of  Congress on March 31, 1970.  In the introduction, President Medici defines the kind of democracy  that modern society needs—one which envisions insuring social benefits  to Brazilians through active government programs and some limitations of  individual freedoms.  The President states that democracy cannot be maintained in its traditional  or classical form. Democracy is not an end in itself but rather a process  or path by which a determined goal can be reached; it is a formula which  must evolve as society changes. A democracy which fosters individual  rights must be modified in order to protect social rights. These rights  emanate from the recognition that the individual alone cannot attain  through his own efforts that to which he is entitled as a human being,  and thus governmental action is necessary. The social right, instead  of being attainable through government abstention, imposes on the  government the duty to intervene in all fields.  The democratic model necessary to handle the problems of an increasingly  complex society will balance individual liberties and state powers.  As the state expands its discretionary powers, necessary for more  flexibility and greater efficiency in doing its job, individual  liberties will be affected. "The limits (of individual liberty) become  imprecise ... in the gray zone of decisions based on administrative  convenience." When a reconciliation of individual rights with the  rights of the state is accomplished, a political order is achieved  based on a democratic model which, going beyond the patterns of  j  {CLASSIFIED FOR DEPT. USE ONLY  • In  Contents and Classiticatiqp-'A  William B. Yo ed by:  Auth ority K3 [SEP]Head of State. Executive Branch.BRAZ03/01/1970[CLS]
562	[CLS]Appointment with Brazilian Foreign Minister Mario Gibson Barboza - Briefing Memorandum[SEP] TO:  THROUGH:  FROM:  SUBJECT: SECRET-NODIS  DEPARTMENT OF STATE  ASSISTANT SECRETARY  The Secretary  ARA - Char Janua  l&frlX. M Meyer fcrotion removed;  'transferred to O/FADRC  red tc O/FAi  —" 1 " . • •"nc'CSE;  ecr.ticifed b> S/S  Cat. C - Cart-or. and custody  retained by S/S  Reviewed by  Appointment \yith Brazilian ^oreicmteMinisxor i9-£&- Mario GIBSON Barboza - BRIEFING' MEMORANDUM  ro  CM  6  6  vO  o You have agreed to receive Foreign Minister Gibson  at 11:30 a.m. on February 1. The Foreign Minister will  be accompanied by Brazilian Charge d'Affaires, a.i.,  Celso Diniz (Dee-NEES) and myself. The Foreign Minister  is in Washington attending the special session of the  OASGA dealing with terrorism, and he asked to see you  prior to his return to Brazil.  Talking Points  New Brazilian Ambassador. You may wish to reiterate  your condolences over the sudden death by heart attack  of Ambassador Mozart VALENTE (he died on December 19 at  age 53, and the body was flown to Brazil on December 23  in a U.S. Air Force aircraft). You may then wish to  express your satisfaction with the appointment of  Dr. Araujo CASTRO as the next Brazilian Ambassador to the  United States. The latter is currently serving as Brazil's  Permanent Representative to the United Nations and is a  top flight career diplomat.  Possible Official Invitation. Foreign Minister  Gibson may extend an official invitation for you to visits^  Brazil. He has told Ambassador Rountree of his great  interest in this matter. We have heard unofficially that  the Foreign Minister intends to invite a number of  Foreign Ministers, for the most part from Latin American  countries, to visit Brazil this year. r  Si  SECRET-NODIS  GROUP 3  Downgraded at 12 year intervals;  not automatically declassified  AH/PR' F rV^-: — ^ It  DECLASSIFIED  Authority [SEP]Head of State. Executive Branch.BRAZ05/01/1970[CLS]
563	[CLS]Future of Delfim Neto[SEP] 3 7^  Department of State TELEGRAM  SECKLT 7T5"  PAGE 01  71 ASIL "19&A 071734Z  ACTION ARA-08  INFO UCT-01  KSC-0! ADP-00 EB-^3: TNR-10 PM-03 U-*2 PRS-01  /045 W  0097S5  R 071530Z APR  FM AMEHSASSV BRASILIA  TO SECSTATE WASHDC 7115  S t C K E T BRASILIA 1966  STAO:  LIMBIS  1 P.O. ii 66P1 XGDS.  TAGS * POOV* BR  SUBJl FUTURE Of- nELPIM NETO  |« IN UNUSUALLY rRAMK PRIVATE DISCUSSION WHTCH I HAD WITH  MINISTER OF COM*FRCF A NP> INDUSTRY MAPCUS VlNlCIUS PRATINI  DE MORAES (BROTETT SOURCE)* LATTER DWELLED AT LENGTH UPON  SHARPLY DE/fERIURATED POSITION OF MIMTSTEP Or FINANCE  DELFIM NET0 WITH Mil TTARY LEADERSHIP. HF SAID MILITARY  INCREASINGLY RtSF^TctjL OF PUBLIC? TY-SEE<ING ACTlVtfl'tB  OF DELFIM WMU SPFNT CONSIDERABLE PORTION OF  MEMBERS OF PRESS AND SOUGHT OBTAIN OFRSONAL  VIRTUALLY EVERY CONSTRUCTIVE AND SUCCESSFUL  GOVT IN ECONOMIC AND FINANCIAL FIELDS* EVEN  WHICH HIS PARTI CI RATTUN NEGLIGIBLE'* D E L E I M 1 s  BRILLIANCE AND EYTRADRDTNARY ABILITIES' HAD WON FOR HI M  GKtAT ADMIRATION AMONG COLLEAGUES IN GOVT AMD MILITARY  LEADERSHIP, BUT THIe HAD NOW WORN EXTREMELY THIN AS  CRITICISM OF HIS SELF-SERVING TACTICS HAD INCREASED.  ?• ACCORDING TO MAKr()S VINICIUS* DELFT M ENTERED POSITION  WITH NU POLITICAL BAfKGROUNO OR FOLLOWING AMD HAD SOON  DEVELOPFD STRONG PERSONAL AMBITIONS WITH MAJOR NEXT  OBJECTIVE OF BECOMING GOVERNOR OF SAO PAULO. MARCUS  VINICIUS STRUNGLY DISCOUNTED POSSIBILITY OF OELFIM'S Hie TIMF WITH  CREDIT FDR  ACTION OF  THOSE IN  08VIOUS \  \  FORM SECKtT  u  DECLASSIFIED  Authority K^ftfaffi ?J [SEP]Head of State. Executive Branch.BRAZ04/10/1972[CLS]
564	[CLS]Biographic Information on New Presiden of the Supreme Court[SEP] ORIGIN/ACTION,  JA  RM/ R  / R^F- A F  ARA EUR FE  EA CU INR  E P IO  L  3 F BO AID  AGR COM FRB  INT LAB TAR  TR XMB AIR  ARMY  3 CIA NAVY  7  OSD  3y USI A  /o NSA DEPARTMENT OF STATE  FOR RM USE ONLY  tt:  ta  a.  i  o CONFIDENTIAL A-31  TO Department of State  RECEIVED  DEPARTMENT OF SI ATE ,.,n /'u  MAR 22 10 37 AM *73 «S/R hU" HANDLING INDICATOR  FROM Amembassy BRASILIA RS/AN DATE: March 12, 1973 E.O. 11652: GDS ANALYSIS BRANCH  SUBJECT: Biographic Information on New President of the  Supreme Court  TAGS: PINR BR  '"tinder the rotation system in effect ip^the Brazilian Supreme  Court, Minister (Justice) Eloy Jose DA ROCHA has been elected  President of the Court for the next two years. Eloy da Rocha  has a reputation for being slow, methodical and discreet.  The new Chief Justice was born June 3, 1970 in Sao Leopoldo,  Rio Grande do Sul, to Dogello Jose da Rocha and Olga Tereza  Kruse da Rocha. He was educated in Porto Alegre and received  his law degree in 1928. After graduation he practiced and  taught law and served as a municipal judge in several Gaucho  towns.  Eloy da Rocha successfully ran for Federal Deputy under the  PSD banner in 1946 and served in the Chamber of Deputies  until 1951. However, he took a leave of absence from the  Chamber from March 29, 19^7 "to August 2, 1950* to serve as  Secretary of Education and Culture in Rio Grande do Sul. In  1952 he became Professor of Labor Legislation and Industrial  Law in the Pontifical Catholic University of Rio Grande do  Sul and Director of the Porto Alegre Law School of the Uni­ versity of Rio Grande do Sul.  In 1955 Eloy da Rocha was named judge of the State Court of  Rio Grande do Sul (Tribunal de Justica). In August 1966  Castello Branco appointed him to Brazil's highest court. In  1969 he filled one of the positions on the Supreme Electoral  Court reserved for judges of the Supreme Court.  J  CONFIDENTIAL  DS-323  Drafted b>poL: LMPf ei f 19rTj e 3/9/73 1 ^atmndywmr&nr iwt FOR DEPT. USE ONLY  [£gjn •Out  ree  Clearances: POL:DCAsenci [SEP]LegislatureBRAZ04/23/1970[CLS]
